dep_time,flight,origin,dest,air_time,distance,carrier,date,arr_delay,time_hour
1504,1155,LGA,DFW,186,1389,AA,2013-10-08,on_time,2013-10-08T19:00:00Z
2238,619,JFK,JAX,111,828,B6,2013-05-20,late,2013-05-20T01:00:00Z
1855,1151,EWR,SEA,322,2402,UA,2013-07-20,late,2013-07-20T22:00:00Z
1204,279,EWR,PHX,274,2133,UA,2013-07-23,on_time,2013-07-23T16:00:00Z
1227,401,EWR,ATL,118,746,DL,2013-04-12,late,2013-04-12T15:00:00Z
1559,589,EWR,ORD,107,719,UA,2013-09-30,on_time,2013-09-30T19:00:00Z
1304,1601,LGA,RSW,177,1080,B6,2013-05-11,on_time,2013-05-11T17:00:00Z
718,443,JFK,MIA,148,1089,AA,2013-06-01,on_time,2013-06-01T11:00:00Z
856,1643,EWR,DEN,222,1605,UA,2013-05-26,on_time,2013-05-26T12:00:00Z
1644,1455,EWR,LAX,342,2454,UA,2013-11-15,on_time,2013-11-15T21:00:00Z
1427,301,JFK,FLL,152,1069,B6,2013-11-11,on_time,2013-11-11T19:00:00Z
1318,1773,LGA,CLT,96,544,US,2013-12-24,on_time,2013-12-24T17:00:00Z
806,1838,JFK,BOS,34,187,AA,2013-03-18,on_time,2013-03-18T12:00:00Z
1403,1108,EWR,IAH,187,1400,UA,2013-07-25,on_time,2013-07-25T17:00:00Z
1917,4202,EWR,STL,129,872,EV,2013-08-01,late,2013-08-01T21:00:00Z
1137,930,LGA,FLL,169,1076,DL,2013-01-15,on_time,2013-01-15T16:00:00Z
637,2034,JFK,PHX,300,2153,US,2013-12-21,on_time,2013-12-21T11:00:00Z
752,59,JFK,SFO,340,2586,AA,2013-06-01,on_time,2013-06-01T12:00:00Z
856,1747,LGA,ATL,128,762,DL,2013-10-22,on_time,2013-10-22T13:00:00Z
1558,1200,EWR,PHX,274,2133,UA,2013-05-18,on_time,2013-05-18T19:00:00Z
1730,4225,EWR,MSP,149,1008,EV,2013-06-13,on_time,2013-06-13T21:00:00Z
1600,3540,JFK,MSP,142,1029,9E,2013-07-16,on_time,2013-07-16T19:00:00Z
902,3355,LGA,BNA,100,764,MQ,2013-09-18,on_time,2013-09-18T12:00:00Z
1805,4131,EWR,RIC,51,277,EV,2013-11-10,on_time,2013-11-10T23:00:00Z
1814,1407,JFK,IAD,46,228,B6,2013-07-05,on_time,2013-07-05T21:00:00Z
1859,2454,JFK,DEN,223,1626,DL,2013-08-14,on_time,2013-08-14T23:00:00Z
943,2457,LGA,MSY,165,1183,DL,2013-11-16,on_time,2013-11-16T14:00:00Z
1919,3525,JFK,ORD,120,740,9E,2013-05-18,on_time,2013-05-18T23:00:00Z
2136,104,JFK,BUF,59,301,B6,2013-02-02,on_time,2013-02-02T02:00:00Z
634,5811,EWR,BUF,45,282,EV,2013-07-13,on_time,2013-07-13T10:00:00Z
1447,153,JFK,MCO,127,944,B6,2013-02-10,on_time,2013-02-10T19:00:00Z
645,343,LGA,DEN,214,1620,UA,2013-09-18,on_time,2013-09-18T10:00:00Z
2100,354,LGA,CAK,56,397,FL,2013-10-10,on_time,2013-10-10T00:00:00Z
1806,1016,JFK,BOS,40,187,B6,2013-04-07,on_time,2013-04-07T22:00:00Z
1943,1416,EWR,TPA,129,997,UA,2013-10-12,on_time,2013-10-12T23:00:00Z
1730,543,JFK,MIA,149,1089,AA,2013-03-16,on_time,2013-03-16T21:00:00Z
702,2279,LGA,MIA,160,1096,AA,2013-06-18,on_time,2013-06-18T11:00:00Z
655,4106,EWR,STL,127,872,EV,2013-08-31,on_time,2013-08-31T10:00:00Z
2018,4627,EWR,CLT,87,529,EV,2013-01-08,late,2013-01-08T00:00:00Z
755,59,JFK,SFO,352,2586,AA,2013-04-26,on_time,2013-04-26T12:00:00Z
543,709,JFK,SJU,202,1598,B6,2013-04-01,on_time,2013-04-01T09:00:00Z
1959,3798,JFK,CLT,96,541,9E,2013-02-24,late,2013-02-24T00:00:00Z
2117,5454,EWR,DTW,70,488,EV,2013-07-25,late,2013-07-25T23:00:00Z
638,1262,EWR,ORD,103,719,UA,2013-09-03,on_time,2013-09-03T10:00:00Z
841,1025,JFK,TPA,140,1005,B6,2013-11-30,on_time,2013-11-30T13:00:00Z
1203,347,LGA,ATL,111,762,FL,2013-03-27,on_time,2013-03-27T15:00:00Z
1914,1643,JFK,SEA,327,2422,DL,2013-04-09,on_time,2013-04-09T23:00:00Z
2058,2599,JFK,BOS,33,187,DL,2013-12-10,on_time,2013-12-10T01:00:00Z
955,2122,LGA,BOS,41,184,US,2013-05-11,on_time,2013-05-11T14:00:00Z
1734,169,EWR,LAX,336,2454,VX,2013-10-27,on_time,2013-10-27T21:00:00Z
1629,629,JFK,PHX,287,2153,US,2013-08-11,late,2013-08-11T20:00:00Z
2108,7,EWR,SEA,317,2402,AS,2013-04-11,late,2013-04-11T22:00:00Z
2009,2314,JFK,BOS,34,187,AA,2013-12-24,on_time,2013-12-24T01:00:00Z
1131,1511,EWR,RSW,139,1068,B6,2013-09-10,late,2013-09-10T12:00:00Z
1228,2098,LGA,MIA,149,1096,DL,2013-07-09,on_time,2013-07-09T16:00:00Z
1005,3833,EWR,MSN,134,799,EV,2013-11-29,on_time,2013-11-29T15:00:00Z
621,4334,EWR,CMH,69,463,EV,2013-10-04,on_time,2013-10-04T10:00:00Z
2140,2191,LGA,DCA,40,214,US,2013-01-24,on_time,2013-01-24T02:00:00Z
1314,315,JFK,SJU,196,1598,DL,2013-04-29,on_time,2013-04-29T17:00:00Z
1335,1779,LGA,FLL,140,1076,DL,2013-10-16,on_time,2013-10-16T17:00:00Z
1308,4564,LGA,DTW,82,502,MQ,2013-05-22,on_time,2013-05-22T17:00:00Z
1256,781,LGA,ATL,114,762,DL,2013-10-26,on_time,2013-10-26T17:00:00Z
2042,1619,LGA,MSP,143,1020,DL,2013-05-23,late,2013-05-23T20:00:00Z
713,11,EWR,SEA,336,2402,AS,2013-01-28,on_time,2013-01-28T12:00:00Z
1929,2911,JFK,CVG,92,589,9E,2013-12-01,on_time,2013-12-01T00:00:00Z
1308,2029,EWR,CLT,80,529,US,2013-08-03,on_time,2013-08-03T17:00:00Z
1515,1269,EWR,PBI,146,1023,UA,2013-06-29,on_time,2013-06-29T18:00:00Z
1852,1715,LGA,MSY,168,1183,DL,2013-04-22,late,2013-04-22T22:00:00Z
558,303,JFK,SFO,334,2586,UA,2013-09-14,on_time,2013-09-14T10:00:00Z
1605,424,JFK,LAX,323,2475,DL,2013-10-24,on_time,2013-10-24T19:00:00Z
812,1167,JFK,TPA,148,1005,DL,2013-04-01,on_time,2013-04-01T12:00:00Z
1820,2019,LGA,MSP,161,1020,DL,2013-11-17,on_time,2013-11-17T23:00:00Z
818,4406,JFK,RDU,75,427,MQ,2013-03-02,on_time,2013-03-02T13:00:00Z
900,63,JFK,SEA,312,2422,B6,2013-08-14,on_time,2013-08-14T13:00:00Z
625,1099,LGA,MCO,126,950,B6,2013-07-31,on_time,2013-07-31T10:00:00Z
1504,3493,LGA,CLE,73,419,MQ,2013-11-22,late,2013-11-22T19:00:00Z
1049,1479,EWR,LAX,303,2454,UA,2013-09-14,on_time,2013-09-14T14:00:00Z
1427,602,JFK,PWM,44,273,B6,2013-02-15,on_time,2013-02-15T19:00:00Z
1857,1999,EWR,MIA,131,1085,AA,2013-08-22,late,2013-08-22T21:00:00Z
633,4179,EWR,BOS,33,200,EV,2013-06-08,on_time,2013-06-08T10:00:00Z
1559,2922,JFK,MSP,156,1029,9E,2013-11-26,on_time,2013-11-26T21:00:00Z
1306,4564,LGA,DTW,88,502,MQ,2013-02-01,on_time,2013-02-01T18:00:00Z
912,5443,LGA,CLT,96,544,EV,2013-11-07,on_time,2013-11-07T14:00:00Z
1404,3567,LGA,CLT,81,544,MQ,2013-09-02,on_time,2013-09-02T17:00:00Z
1041,4548,EWR,RDU,71,416,EV,2013-11-08,on_time,2013-11-08T15:00:00Z
2056,1201,JFK,FLL,134,1069,B6,2013-12-19,on_time,2013-12-19T01:00:00Z
1423,477,JFK,JAX,119,828,B6,2013-11-21,on_time,2013-11-21T19:00:00Z
1029,420,JFK,LAS,321,2248,DL,2013-12-16,on_time,2013-12-16T15:00:00Z
1659,1163,JFK,LAX,301,2475,DL,2013-08-18,on_time,2013-08-18T21:00:00Z
921,4087,EWR,IND,97,645,EV,2013-05-13,on_time,2013-05-13T13:00:00Z
610,1772,JFK,CLT,76,541,US,2013-10-12,on_time,2013-10-12T10:00:00Z
1306,3813,EWR,GSO,67,445,EV,2013-09-28,on_time,2013-09-28T17:00:00Z
1541,834,LGA,PHL,34,96,US,2013-09-30,on_time,2013-09-30T19:00:00Z
2250,4309,EWR,PWM,46,284,EV,2013-04-12,late,2013-04-12T01:00:00Z
755,2047,LGA,ATL,116,762,DL,2013-02-14,on_time,2013-02-14T12:00:00Z
1702,894,LGA,CLT,83,544,US,2013-06-16,on_time,2013-06-16T21:00:00Z
1021,4572,EWR,GSP,88,594,EV,2013-10-05,on_time,2013-10-05T14:00:00Z
2023,4536,EWR,CVG,93,569,EV,2013-06-10,on_time,2013-06-10T00:00:00Z
1037,2602,JFK,BUF,50,301,B6,2013-07-16,on_time,2013-07-16T14:00:00Z
1318,348,LGA,ATL,109,762,FL,2013-07-11,on_time,2013-07-11T17:00:00Z
625,4150,EWR,CVG,91,569,EV,2013-08-21,on_time,2013-08-21T10:00:00Z
1926,2142,EWR,ATL,105,746,DL,2013-11-15,on_time,2013-11-15T00:00:00Z
1202,4640,EWR,DAY,77,533,EV,2013-06-25,on_time,2013-06-25T16:00:00Z
1539,1982,LGA,MIA,165,1096,DL,2013-04-30,on_time,2013-04-30T19:00:00Z
1401,2056,LGA,CLT,94,544,US,2013-12-17,late,2013-12-17T17:00:00Z
1842,3944,JFK,BWI,37,184,MQ,2013-03-06,on_time,2013-03-06T23:00:00Z
827,4157,EWR,OMA,152,1134,EV,2013-03-25,on_time,2013-03-25T12:00:00Z
853,1885,LGA,MCO,123,950,DL,2013-07-17,on_time,2013-07-17T13:00:00Z
550,5068,EWR,DTW,70,488,EV,2013-09-26,on_time,2013-09-26T10:00:00Z
1948,1547,EWR,PBI,151,1023,UA,2013-05-18,on_time,2013-05-18T23:00:00Z
1924,1292,EWR,FLL,165,1065,UA,2013-03-20,on_time,2013-03-20T23:00:00Z
1725,512,JFK,SFO,356,2586,UA,2013-03-30,on_time,2013-03-30T21:00:00Z
1725,512,JFK,SFO,361,2586,UA,2013-03-22,on_time,2013-03-22T21:00:00Z
1813,4539,EWR,ORF,55,284,EV,2013-03-24,late,2013-03-24T20:00:00Z
1657,423,JFK,LAX,354,2475,B6,2013-10-30,on_time,2013-10-30T20:00:00Z
1924,1195,LGA,ORD,135,733,UA,2013-12-09,late,2013-12-09T21:00:00Z
1710,918,JFK,BOS,44,187,B6,2013-09-09,on_time,2013-09-09T21:00:00Z
1637,918,JFK,BOS,40,187,B6,2013-07-06,on_time,2013-07-06T20:00:00Z
1638,1801,JFK,FLL,159,1069,B6,2013-10-08,on_time,2013-10-08T20:00:00Z
2236,985,JFK,BOS,38,187,DL,2013-11-17,late,2013-11-17T01:00:00Z
1932,3429,JFK,JAX,117,828,9E,2013-08-03,on_time,2013-08-03T23:00:00Z
1516,4336,EWR,ATL,118,746,EV,2013-08-18,on_time,2013-08-18T19:00:00Z
1724,4300,EWR,RIC,48,277,EV,2013-12-28,on_time,2013-12-28T22:00:00Z
1706,4120,JFK,CLE,69,425,9E,2013-05-21,on_time,2013-05-21T20:00:00Z
2112,2599,JFK,BOS,32,187,DL,2013-12-09,late,2013-12-09T01:00:00Z
1452,802,EWR,CLT,85,529,US,2013-05-05,on_time,2013-05-05T19:00:00Z
1558,3985,JFK,CVG,96,589,MQ,2013-03-14,on_time,2013-03-14T20:00:00Z
1923,1435,LGA,TPA,156,1010,DL,2013-01-19,on_time,2013-01-19T00:00:00Z
1101,4711,EWR,STL,138,872,EV,2013-08-05,on_time,2013-08-05T14:00:00Z
1158,523,EWR,MCO,164,937,B6,2013-03-02,on_time,2013-03-02T17:00:00Z
2010,4224,EWR,MKE,126,725,EV,2013-12-19,on_time,2013-12-19T01:00:00Z
623,675,JFK,MSY,153,1182,B6,2013-10-11,on_time,2013-10-11T10:00:00Z
1208,1685,LGA,MCO,125,950,DL,2013-09-23,on_time,2013-09-23T16:00:00Z
1149,255,LGA,ORD,105,733,UA,2013-06-27,on_time,2013-06-27T16:00:00Z
2201,3384,LGA,CLT,76,544,MQ,2013-07-27,late,2013-07-27T01:00:00Z
1514,4105,JFK,IAD,55,228,9E,2013-01-23,on_time,2013-01-23T20:00:00Z
1745,535,JFK,LAX,338,2475,UA,2013-01-28,on_time,2013-01-28T22:00:00Z
952,1170,EWR,FLL,145,1065,UA,2013-06-19,on_time,2013-06-19T14:00:00Z
629,305,LGA,IAH,214,1416,UA,2013-12-20,on_time,2013-12-20T11:00:00Z
1855,245,JFK,PHX,301,2153,DL,2013-08-10,on_time,2013-08-10T22:00:00Z
1454,8,JFK,BUF,59,301,B6,2013-04-20,on_time,2013-04-20T18:00:00Z
635,596,EWR,TPA,153,997,UA,2013-11-12,on_time,2013-11-12T11:00:00Z
1152,347,LGA,ATL,106,762,FL,2013-04-17,on_time,2013-04-17T15:00:00Z
940,4140,EWR,ATL,123,746,EV,2013-01-11,on_time,2013-01-11T14:00:00Z
1723,3301,LGA,RDU,65,431,MQ,2013-10-12,on_time,2013-10-12T21:00:00Z
454,1843,EWR,CLT,84,529,US,2013-04-01,on_time,2013-04-01T09:00:00Z
1643,181,JFK,LAX,346,2475,AA,2013-02-01,on_time,2013-02-01T21:00:00Z
1438,5437,LGA,CMH,78,479,EV,2013-11-08,late,2013-11-08T18:00:00Z
1200,1442,EWR,ATL,135,746,DL,2013-11-26,late,2013-11-26T16:00:00Z
834,1172,EWR,BOS,42,200,B6,2013-04-19,on_time,2013-04-19T12:00:00Z
645,334,EWR,PHX,275,2133,US,2013-06-12,on_time,2013-06-12T10:00:00Z
1742,695,JFK,AUS,207,1521,AA,2013-05-02,on_time,2013-05-02T21:00:00Z
2040,975,LGA,PIT,58,335,DL,2013-08-01,on_time,2013-08-01T23:00:00Z
2037,1505,JFK,ABQ,235,1826,B6,2013-07-01,on_time,2013-07-01T00:00:00Z
1019,604,EWR,PHX,313,2133,US,2013-11-22,on_time,2013-11-22T15:00:00Z
1048,925,JFK,TPA,135,1005,B6,2013-07-04,on_time,2013-07-04T14:00:00Z
1054,1275,JFK,SLC,244,1990,DL,2013-05-04,on_time,2013-05-04T14:00:00Z
1256,408,EWR,MDW,114,711,WN,2013-01-02,on_time,2013-01-02T17:00:00Z
1355,3567,LGA,CLT,86,544,MQ,2013-06-18,late,2013-06-18T17:00:00Z
1630,1801,JFK,FLL,147,1069,B6,2013-08-19,on_time,2013-08-19T20:00:00Z
1631,1801,JFK,FLL,141,1069,B6,2013-07-30,on_time,2013-07-30T20:00:00Z
1356,1783,JFK,MCO,151,944,B6,2013-02-15,on_time,2013-02-15T18:00:00Z
1526,2253,LGA,MIA,136,1096,AA,2013-03-08,late,2013-03-08T17:00:00Z
2146,4419,EWR,MCI,150,1092,EV,2013-05-03,on_time,2013-05-03T01:00:00Z
1459,4212,EWR,RDU,65,416,EV,2013-02-03,on_time,2013-02-03T20:00:00Z
1722,345,LGA,ORD,117,733,AA,2013-06-25,late,2013-06-25T21:00:00Z
1611,1410,LGA,MIA,159,1096,AA,2013-10-02,on_time,2013-10-02T20:00:00Z
1453,1813,JFK,MCO,140,944,AA,2013-02-11,on_time,2013-02-11T19:00:00Z
741,183,JFK,SEA,344,2422,DL,2013-04-05,on_time,2013-04-05T11:00:00Z
451,1431,EWR,CLT,84,529,US,2013-05-13,on_time,2013-05-13T09:00:00Z
914,1739,EWR,DFW,176,1372,AA,2013-06-11,on_time,2013-06-11T13:00:00Z
2052,165,JFK,PDX,316,2454,B6,2013-06-21,on_time,2013-06-21T00:00:00Z
556,769,EWR,RSW,153,1068,UA,2013-06-28,on_time,2013-06-28T10:00:00Z
1818,1053,EWR,CLE,63,404,UA,2013-04-09,on_time,2013-04-09T22:00:00Z
1527,4181,EWR,MCI,149,1092,EV,2013-10-02,on_time,2013-10-02T19:00:00Z
735,2279,LGA,MIA,147,1096,AA,2013-11-05,on_time,2013-11-05T12:00:00Z
1355,348,LGA,MDW,122,725,WN,2013-02-05,on_time,2013-02-05T18:00:00Z
1604,1750,JFK,BOS,36,187,AA,2013-07-17,on_time,2013-07-17T20:00:00Z
1352,686,EWR,PHX,310,2133,US,2013-11-05,on_time,2013-11-05T18:00:00Z
724,33,JFK,LAX,337,2475,AA,2013-02-10,on_time,2013-02-10T12:00:00Z
1725,221,JFK,MIA,136,1089,AA,2013-06-12,on_time,2013-06-12T21:00:00Z
15,234,JFK,BTV,47,266,B6,2013-07-13,late,2013-07-13T02:00:00Z
656,347,JFK,SFO,329,2586,UA,2013-08-27,on_time,2013-08-27T11:00:00Z
630,1144,EWR,SFO,352,2565,UA,2013-02-14,on_time,2013-02-14T11:00:00Z
1630,2949,JFK,BNA,105,765,MQ,2013-09-10,on_time,2013-09-10T20:00:00Z
1025,4662,EWR,RDU,64,416,EV,2013-05-25,on_time,2013-05-25T14:00:00Z
1255,5148,EWR,ATL,99,746,EV,2013-09-10,on_time,2013-09-10T17:00:00Z
1754,535,JFK,LAX,323,2475,UA,2013-02-15,on_time,2013-02-15T22:00:00Z
1525,3823,JFK,DCA,65,213,MQ,2013-01-30,on_time,2013-01-30T20:00:00Z
1624,629,JFK,PHX,299,2153,US,2013-12-25,on_time,2013-12-25T21:00:00Z
1906,1905,EWR,DFW,218,1372,AA,2013-03-23,late,2013-03-23T21:00:00Z
1106,643,EWR,PBI,142,1023,B6,2013-12-21,on_time,2013-12-21T16:00:00Z
1326,4552,EWR,GSO,72,445,EV,2013-11-08,on_time,2013-11-08T18:00:00Z
1254,3340,LGA,DTW,93,502,MQ,2013-08-12,on_time,2013-08-12T17:00:00Z
723,1381,EWR,DFW,195,1372,AA,2013-11-03,on_time,2013-11-03T12:00:00Z
1051,1471,LGA,FLL,137,1076,B6,2013-05-19,on_time,2013-05-19T14:00:00Z
906,207,EWR,SFO,324,2565,UA,2013-07-24,on_time,2013-07-24T12:00:00Z
1537,1584,EWR,LAX,321,2454,UA,2013-05-23,on_time,2013-05-23T19:00:00Z
1228,641,JFK,SFO,346,2586,B6,2013-04-04,late,2013-04-04T14:00:00Z
1020,4389,EWR,STL,130,872,EV,2013-03-15,late,2013-03-15T13:00:00Z
1552,2154,LGA,BOS,43,184,US,2013-08-04,on_time,2013-08-04T20:00:00Z
1535,646,EWR,IAH,180,1400,UA,2013-07-29,on_time,2013-07-29T19:00:00Z
1550,1299,EWR,RSW,149,1068,UA,2013-12-03,on_time,2013-12-03T20:00:00Z
658,1865,JFK,SFO,357,2586,DL,2013-05-27,on_time,2013-05-27T11:00:00Z
1808,1158,LGA,ORD,129,733,UA,2013-01-02,on_time,2013-01-02T23:00:00Z
1158,977,EWR,MIA,138,1085,AA,2013-06-01,on_time,2013-06-01T16:00:00Z
1119,2099,LGA,MIA,138,1096,AA,2013-08-04,on_time,2013-08-04T15:00:00Z
847,2120,LGA,BOS,38,184,US,2013-05-03,on_time,2013-05-03T13:00:00Z
1758,1016,JFK,BOS,45,187,B6,2013-02-24,on_time,2013-02-24T23:00:00Z
1225,3404,LGA,RDU,78,431,MQ,2013-10-11,late,2013-10-11T16:00:00Z
1629,2231,LGA,DTW,104,502,DL,2013-12-08,late,2013-12-08T21:00:00Z
623,905,JFK,ORD,118,740,B6,2013-06-05,on_time,2013-06-05T10:00:00Z
1841,1053,EWR,CLE,61,404,UA,2013-05-10,on_time,2013-05-10T22:00:00Z
1319,1685,LGA,MCO,128,950,DL,2013-05-09,on_time,2013-05-09T17:00:00Z
1135,1604,LGA,DEN,223,1620,UA,2013-04-12,on_time,2013-04-12T15:00:00Z
638,1701,EWR,FLL,141,1065,UA,2013-06-12,on_time,2013-06-12T10:00:00Z
1857,258,EWR,ORD,111,719,UA,2013-10-22,on_time,2013-10-22T23:00:00Z
1452,3070,JFK,TPA,161,1005,MQ,2013-11-15,on_time,2013-11-15T19:00:00Z
1543,1542,LGA,CLE,71,419,UA,2013-06-20,on_time,2013-06-20T19:00:00Z
1437,581,JFK,HOU,185,1428,B6,2013-09-20,late,2013-09-20T17:00:00Z
1745,4410,JFK,DCA,57,213,MQ,2013-04-29,late,2013-04-29T21:00:00Z
1345,1775,LGA,MIA,157,1096,DL,2013-11-12,on_time,2013-11-12T18:00:00Z
730,715,LGA,DFW,183,1389,AA,2013-03-03,on_time,2013-03-03T12:00:00Z
1536,4,JFK,MCO,150,944,DL,2013-01-02,on_time,2013-01-02T20:00:00Z
1844,2019,LGA,MSP,146,1020,DL,2013-05-18,on_time,2013-05-18T22:00:00Z
2213,499,LGA,MCO,129,950,B6,2013-11-18,late,2013-11-18T02:00:00Z
1426,673,EWR,ATL,107,746,DL,2013-12-01,on_time,2013-12-01T19:00:00Z
1348,4193,EWR,MSP,162,1008,EV,2013-10-27,on_time,2013-10-27T17:00:00Z
1600,509,EWR,FLL,168,1065,B6,2013-04-21,on_time,2013-04-21T20:00:00Z
830,219,JFK,CLT,97,541,B6,2013-07-17,on_time,2013-07-17T12:00:00Z
2013,1729,JFK,LAS,328,2248,DL,2013-03-18,on_time,2013-03-18T00:00:00Z
1720,1351,JFK,ORD,139,740,AA,2013-03-17,on_time,2013-03-17T21:00:00Z
1713,3216,JFK,ORF,58,290,MQ,2013-12-29,late,2013-12-29T21:00:00Z
2104,3830,EWR,RIC,52,277,EV,2013-08-05,on_time,2013-08-05T00:00:00Z
1627,706,JFK,AUS,201,1521,DL,2013-08-16,on_time,2013-08-16T19:00:00Z
1708,327,EWR,PDX,315,2434,UA,2013-10-13,on_time,2013-10-13T21:00:00Z
2353,727,JFK,BQN,191,1576,B6,2013-02-25,on_time,2013-02-25T04:00:00Z
1800,205,EWR,SNA,330,2434,UA,2013-06-08,on_time,2013-06-08T22:00:00Z
2136,97,JFK,DEN,216,1626,B6,2013-04-27,on_time,2013-04-27T01:00:00Z
1913,1345,JFK,PHX,300,2153,DL,2013-03-31,on_time,2013-03-31T23:00:00Z
704,20,EWR,HOU,246,1411,WN,2013-01-03,on_time,2013-01-03T12:00:00Z
743,309,LGA,ORD,130,733,AA,2013-01-28,on_time,2013-01-28T12:00:00Z
1519,436,EWR,FLL,145,1065,UA,2013-10-10,late,2013-10-10T17:00:00Z
700,2163,LGA,DCA,52,214,US,2013-03-19,on_time,2013-03-19T11:00:00Z
1925,4131,EWR,RIC,54,277,EV,2013-09-03,on_time,2013-09-03T23:00:00Z
1342,117,JFK,LAX,329,2475,AA,2013-10-15,on_time,2013-10-15T17:00:00Z
630,1305,JFK,IAD,47,228,B6,2013-04-16,on_time,2013-04-16T10:00:00Z
1155,1010,EWR,SNA,376,2434,UA,2013-08-11,late,2013-08-11T16:00:00Z
602,1919,LGA,MSP,151,1020,DL,2013-04-30,on_time,2013-04-30T10:00:00Z
1700,1078,EWR,SAT,206,1569,UA,2013-09-18,on_time,2013-09-18T20:00:00Z
1801,1085,JFK,CLT,95,541,B6,2013-01-03,late,2013-01-03T21:00:00Z
1938,3841,EWR,CVG,86,569,EV,2013-07-25,late,2013-07-25T21:00:00Z
1518,341,LGA,ORD,125,733,AA,2013-11-26,on_time,2013-11-26T20:00:00Z
1800,4277,JFK,ORF,49,290,9E,2013-03-30,on_time,2013-03-30T22:00:00Z
2132,677,JFK,LAX,345,2475,B6,2013-05-11,late,2013-05-11T00:00:00Z
1625,681,EWR,PHX,332,2133,US,2013-12-06,on_time,2013-12-06T21:00:00Z
554,371,LGA,FLL,137,1076,B6,2013-10-31,on_time,2013-10-31T10:00:00Z
1459,3402,LGA,TVC,93,655,MQ,2013-06-22,on_time,2013-06-22T19:00:00Z
659,305,LGA,ORD,99,733,AA,2013-07-13,on_time,2013-07-13T11:00:00Z
556,303,JFK,SFO,369,2586,UA,2013-11-18,on_time,2013-11-18T11:00:00Z
1600,3437,JFK,MKE,112,745,9E,2013-03-27,on_time,2013-03-27T20:00:00Z
2050,377,EWR,ATL,107,746,DL,2013-12-18,late,2013-12-18T00:00:00Z
651,71,EWR,PHX,295,2133,US,2013-07-29,on_time,2013-07-29T10:00:00Z
854,4558,LGA,CLE,83,419,MQ,2013-01-23,on_time,2013-01-23T13:00:00Z
1732,837,LGA,DEN,224,1620,F9,2013-09-19,on_time,2013-09-19T21:00:00Z
1759,353,LGA,ORD,114,733,AA,2013-05-02,on_time,2013-05-02T22:00:00Z
1213,3670,LGA,ATL,111,762,MQ,2013-10-09,on_time,2013-10-09T16:00:00Z
1200,2902,JFK,BOS,53,187,9E,2013-11-22,on_time,2013-11-22T17:00:00Z
2052,4132,EWR,OMA,168,1134,EV,2013-03-05,on_time,2013-03-05T01:00:00Z
1759,391,EWR,DEN,208,1605,UA,2013-11-13,on_time,2013-11-13T23:00:00Z
959,5959,LGA,CLE,64,419,EV,2013-09-03,on_time,2013-09-03T13:00:00Z
735,433,EWR,PHX,264,2133,US,2013-08-18,on_time,2013-08-18T10:00:00Z
712,825,JFK,FLL,171,1069,AA,2013-01-03,on_time,2013-01-03T12:00:00Z
1751,1185,LGA,DFW,184,1389,AA,2013-09-22,on_time,2013-09-22T21:00:00Z
1019,325,LGA,ORD,107,733,AA,2013-10-08,on_time,2013-10-08T14:00:00Z
1152,3404,LGA,RDU,69,431,MQ,2013-08-05,on_time,2013-08-05T15:00:00Z
1809,1100,EWR,SEA,343,2402,UA,2013-07-21,late,2013-07-21T21:00:00Z
2054,771,JFK,LAX,310,2475,UA,2013-09-25,on_time,2013-09-25T00:00:00Z
858,1061,JFK,AUS,203,1521,B6,2013-02-17,on_time,2013-02-17T13:00:00Z
1848,1161,LGA,PBI,143,1035,B6,2013-08-22,late,2013-08-22T20:00:00Z
1500,685,LGA,ORD,113,733,UA,2013-08-03,on_time,2013-08-03T19:00:00Z
2021,4348,EWR,MSP,179,1008,EV,2013-10-30,on_time,2013-10-30T00:00:00Z
1359,602,JFK,PWM,48,273,B6,2013-03-25,on_time,2013-03-25T18:00:00Z
2029,1299,EWR,RSW,163,1068,UA,2013-02-27,on_time,2013-02-27T01:00:00Z
1145,1174,LGA,PBI,147,1035,DL,2013-09-06,on_time,2013-09-06T15:00:00Z
1011,731,LGA,DFW,181,1389,AA,2013-05-07,on_time,2013-05-07T14:00:00Z
752,3611,JFK,PIT,70,340,9E,2013-03-19,on_time,2013-03-19T11:00:00Z
2314,301,EWR,MCO,126,937,UA,2013-02-18,late,2013-02-18T03:00:00Z
1801,516,EWR,PHX,298,2133,US,2013-11-30,late,2013-11-30T21:00:00Z
1618,3825,EWR,IND,102,645,EV,2013-10-25,late,2013-10-25T19:00:00Z
1318,2252,LGA,STL,128,888,WN,2013-09-21,on_time,2013-09-21T17:00:00Z
1534,85,JFK,SFO,372,2586,AA,2013-12-08,on_time,2013-12-08T20:00:00Z
1514,391,EWR,PHX,300,2133,UA,2013-11-08,on_time,2013-11-08T19:00:00Z
1915,4626,LGA,CMH,82,479,MQ,2013-01-30,late,2013-01-30T23:00:00Z
1230,424,EWR,BOS,45,200,UA,2013-12-19,on_time,2013-12-19T17:00:00Z
834,112,JFK,LAX,321,2475,UA,2013-01-04,on_time,2013-01-04T13:00:00Z
1958,2195,LGA,DCA,47,214,US,2013-10-07,on_time,2013-10-07T00:00:00Z
818,1357,JFK,SJU,223,1598,AA,2013-10-15,on_time,2013-10-15T12:00:00Z
805,3272,LGA,CLE,68,419,MQ,2013-10-23,on_time,2013-10-23T12:00:00Z
917,1004,JFK,BOS,38,187,B6,2013-01-10,on_time,2013-01-10T14:00:00Z
